Fecha,Estado,Sector, Crédito Real , Exportación Real 
01/07/2010,Durango , II. Sector industrial," $3,785.82 "," $1,394.04 "
01/10/2010,Durango , II. Sector industrial," $5,058.02 "," $2,205.50 "
01/01/2011,Durango , II. Sector industrial," $4,672.59 "," $2,701.18 "
01/04/2011,Durango , II. Sector industrial," $6,193.82 "," $2,435.03 "
01/07/2011,Durango , II. Sector industrial," $7,245.47 "," $2,535.17 "
01/10/2011,Durango , II. Sector industrial," $9,032.48 "," $2,759.77 "
01/01/2012,Durango , II. Sector industrial," $8,086.70 "," $3,235.41 "
01/04/2012,Durango , II. Sector industrial," $8,085.37 "," $2,995.99 "
01/07/2012,Durango , II. Sector industrial," $7,718.36 "," $2,869.23 "
01/10/2012,Durango , II. Sector industrial," $7,250.14 "," $3,310.22 "
01/01/2013,Durango , II. Sector industrial," $7,175.09 "," $2,816.03 "
01/04/2013,Durango , II. Sector industrial," $6,474.22 "," $2,840.87 "
01/07/2013,Durango , II. Sector industrial," $8,771.04 "," $2,305.25 "
01/10/2013,Durango , II. Sector industrial," $2,754.60 "," $2,636.76 "
01/01/2014,Durango , II. Sector industrial," $2,873.86 "," $2,503.73 "
01/04/2014,Durango , II. Sector industrial," $2,315.17 "," $2,996.59 "
01/07/2014,Durango , II. Sector industrial," $2,718.70 "," $2,857.11 "
01/10/2014,Durango , II. Sector industrial," $2,999.82 "," $2,520.65 "
01/01/2015,Durango , II. Sector industrial," $2,953.46 "," $2,327.78 "
01/04/2015,Durango , II. Sector industrial," $2,952.43 "," $1,911.53 "
01/07/2015,Durango , II. Sector industrial," $3,152.95 "," $1,963.10 "
01/10/2015,Durango , II. Sector industrial," $3,096.72 "," $2,061.73 "
01/01/2016,Durango , II. Sector industrial," $2,783.47 "," $2,084.51 "
01/04/2016,Durango , II. Sector industrial," $2,861.25 "," $2,620.15 "
01/07/2016,Durango , II. Sector industrial," $3,024.69 "," $2,562.61 "
01/10/2016,Durango , II. Sector industrial," $3,533.39 "," $2,532.12 "
01/01/2017,Durango , II. Sector industrial," $3,294.44 "," $2,283.55 "
01/04/2017,Durango , II. Sector industrial," $3,638.58 "," $2,512.00 "
01/07/2017,Durango , II. Sector industrial," $3,806.85 "," $2,279.67 "
01/10/2017,Durango , II. Sector industrial," $17,457.11 "," $2,624.97 "
01/01/2007,Durango , III. Sector servicios y otras actividades," $1,353.20 ", $218.23 
01/04/2007,Durango , III. Sector servicios y otras actividades," $1,812.23 ", $243.76 
01/07/2007,Durango , III. Sector servicios y otras actividades," $1,995.72 ", $178.82 
01/10/2007,Durango , III. Sector servicios y otras actividades," $2,276.11 ", $160.57 
01/01/2008,Durango , III. Sector servicios y otras actividades," $2,363.85 ", $133.12 
01/04/2008,Durango , III. Sector servicios y otras actividades," $2,657.36 ", $141.70 
01/07/2008,Durango , III. Sector servicios y otras actividades," $2,535.93 ", $161.38 
01/10/2008,Durango , III. Sector servicios y otras actividades," $2,776.95 ", $177.55 
01/01/2009,Durango , III. Sector servicios y otras actividades," $2,960.21 ", $87.35 
01/04/2009,Durango , III. Sector servicios y otras actividades," $3,036.84 ", $52.48 
01/07/2009,Durango , III. Sector servicios y otras actividades," $2,602.87 ", $56.45 
01/10/2009,Durango , III. Sector servicios y otras actividades," $2,687.51 ", $57.45 
01/01/2010,Durango , III. Sector servicios y otras actividades," $2,060.67 ", $36.34 
01/04/2010,Durango , III. Sector servicios y otras actividades," $2,362.41 ", $45.38 
01/07/2010,Durango , III. Sector servicios y otras actividades," $2,555.46 ", $81.25 
01/10/2010,Durango , III. Sector servicios y otras actividades," $2,816.81 ", $61.91 
01/01/2011,Durango , III. Sector servicios y otras actividades," $2,446.76 ", $81.56 
01/04/2011,Durango , III. Sector servicios y otras actividades," $2,410.54 ", $85.76 
01/07/2011,Durango , III. Sector servicios y otras actividades," $2,443.67 ", $124.77 
01/10/2011,Durango , III. Sector servicios y otras actividades," $2,437.95 ", $111.17 
01/01/2012,Durango , III. Sector servicios y otras actividades," $2,317.39 ", $189.89 
01/04/2012,Durango , III. Sector servicios y otras actividades," $2,435.06 ", $188.08 
01/07/2012,Durango , III. Sector servicios y otras actividades," $2,333.27 ", $235.16 
01/10/2012,Durango , III. Sector servicios y otras actividades," $2,228.68 ", $263.77 
01/01/2013,Durango , III. Sector servicios y otras actividades," $2,096.44 ", $226.28 
01/04/2013,Durango , III. Sector servicios y otras actividades," $2,141.88 ", $234.45 
01/07/2013,Durango , III. Sector servicios y otras actividades," $2,159.37 ", $270.97 
01/10/2013,Durango , III. Sector servicios y otras actividades," $2,104.00 ", $277.46 
01/01/2014,Durango , III. Sector servicios y otras actividades," $2,010.64 ", $264.55 
01/04/2014,Durango , III. Sector servicios y otras actividades," $2,034.11 ", $284.92 
01/07/2014,Durango , III. Sector servicios y otras actividades," $2,076.75 ", $278.76 
01/10/2014,Durango , III. Sector servicios y otras actividades," $2,052.09 ", $328.41 
01/01/2015,Durango , III. Sector servicios y otras actividades," $2,167.18 ", $290.42 
01/04/2015,Durango , III. Sector servicios y otras actividades," $2,358.15 ", $367.89 
01/07/2015,Durango , III. Sector servicios y otras actividades," $2,486.41 ", $427.04 
01/10/2015,Durango , III. Sector servicios y otras actividades," $2,337.69 ", $486.33 
01/01/2016,Durango , III. Sector servicios y otras actividades," $2,263.04 ", $423.56 
01/04/2016,Durango , III. Sector servicios y otras actividades," $2,155.81 ", $410.68 
01/07/2016,Durango , III. Sector servicios y otras actividades," $2,018.60 ", $454.45 
01/10/2016,Durango , III. Sector servicios y otras actividades," $2,136.82 ", $418.69 
01/01/2017,Durango , III. Sector servicios y otras actividades," $2,397.07 ", $545.40 
01/04/2017,Durango , III. Sector servicios y otras actividades," $2,613.99 ", $445.87 
01/07/2017,Durango , III. Sector servicios y otras actividades," $2,869.52 ", $448.81 
01/10/2017,Durango , III. Sector servicios y otras actividades," $3,107.88 ", $497.72 
01/10/2007,Estado de México ," I. Sector agropecuario, silvícola y pesquero", $449.03 ," $23,090.96 "
01/01/2008,Estado de México ," I. Sector agropecuario, silvícola y pesquero", $387.13 ," $23,205.54 "
01/04/2008,Estado de México ," I. Sector agropecuario, silvícola y pesquero", $505.29 ," $23,774.95 "
01/07/2008,Estado de México ," I. Sector agropecuario, silvícola y pesquero", $453.69 ," $19,988.96 "
01/10/2008,Estado de México ," I. Sector agropecuario, silvícola y pesquero", $557.09 ," $24,594.59 "
01/01/2009,Estado de México ," I. Sector agropecuario, silvícola y pesquero", $437.40 ," $18,438.07 "
01/04/2009,Estado de México ," I. Sector agropecuario, silvícola y pesquero", $237.68 ," $16,245.36 "
01/07/2009,Estado de México ," I. Sector agropecuario, silvícola y pesquero", $331.09 ," $17,986.16 "
01/10/2009,Estado de México ," I. Sector agropecuario, silvícola y pesquero", $258.38 ," $24,877.51 "
01/01/2012,Estado de México ," I. Sector agropecuario, silvícola y pesquero", $392.60 ," $35,874.64 "
01/04/2012,Estado de México ," I. Sector agropecuario, silvícola y pesquero", $456.24 ," $38,696.81 "
01/07/2012,Estado de México ," I. Sector agropecuario, silvícola y pesquero", $375.56 ," $35,610.12 "
01/10/2012,Estado de México ," I. Sector agropecuario, silvícola y pesquero", $274.23 ," $39,076.27 "
01/10/2013,Estado de México ," I. Sector agropecuario, silvícola y pesquero", $225.30 ," $40,949.12 "
01/01/2015,Estado de México ," I. Sector agropecuario, silvícola y pesquero", $155.36 ," $47,419.74 "
01/04/2015,Estado de México ," I. Sector agropecuario, silvícola y pesquero", $250.37 ," $54,442.06 "
01/07/2015,Estado de México ," I. Sector agropecuario, silvícola y pesquero", $188.15 ," $55,673.41 "
01/10/2015,Estado de México ," I. Sector agropecuario, silvícola y pesquero", $166.94 ," $56,989.80 "
01/01/2016,Estado de México ," I. Sector agropecuario, silvícola y pesquero", $225.47 ," $47,405.48 "
01/04/2016,Estado de México ," I. Sector agropecuario, silvícola y pesquero", $343.12 ," $47,979.04 "
01/07/2016,Estado de México ," I. Sector agropecuario, silvícola y pesquero", $281.80 ," $44,557.64 "
01/10/2016,Estado de México ," I. Sector agropecuario, silvícola y pesquero", $577.58 ," $47,964.28 "
01/07/2017,Estado de México ," I. Sector agropecuario, silvícola y pesquero"," $1,274.83 "," $55,147.88 "
01/10/2017,Estado de México ," I. Sector agropecuario, silvícola y pesquero"," $1,458.68 "," $60,166.21 "
01/01/2007,Estado de México ," I. Sector agropecuario, silvícola y pesquero", $333.36 ," $17,903.45 "
01/04/2007,Estado de México ," I. Sector agropecuario, silvícola y pesquero", $251.77 ," $19,100.23 "
01/07/2007,Estado de México ," I. Sector agropecuario, silvícola y pesquero", $348.89 ," $21,656.96 "
01/01/2010,Estado de México ," I. Sector agropecuario, silvícola y pesquero", $317.49 ," $23,219.96 "
01/04/2010,Estado de México ," I. Sector agropecuario, silvícola y pesquero", $204.85 ," $24,938.95 "
01/07/2010,Estado de México ," I. Sector agropecuario, silvícola y pesquero", $301.30 ," $29,241.31 "
01/10/2010,Estado de México ," I. Sector agropecuario, silvícola y pesquero", $307.76 ," $29,391.08 "
01/01/2011,Estado de México ," I. Sector agropecuario, silvícola y pesquero", $255.42 ," $29,328.15 "
01/04/2011,Estado de México ," I. Sector agropecuario, silvícola y pesquero", $190.88 ," $33,376.79 "
01/07/2011,Estado de México ," I. Sector agropecuario, silvícola y pesquero", $337.13 ," $33,605.24 "
01/10/2011,Estado de México ," I. Sector agropecuario, silvícola y pesquero", $354.90 ," $39,798.38 "
01/01/2013,Estado de México ," I. Sector agropecuario, silvícola y pesquero", $359.69 ," $32,108.57 "
01/04/2013,Estado de México ," I. Sector agropecuario, silvícola y pesquero", $314.93 ," $37,280.74 "
01/07/2013,Estado de México ," I. Sector agropecuario, silvícola y pesquero", $284.38 ," $39,057.98 "
01/01/2014,Estado de México ," I. Sector agropecuario, silvícola y pesquero", $257.99 ," $42,936.83 "
01/04/2014,Estado de México ," I. Sector agropecuario, silvícola y pesquero", $197.44 ," $51,971.45 "
01/07/2014,Estado de México ," I. Sector agropecuario, silvícola y pesquero", $198.76 ," $52,845.67 "
01/10/2014,Estado de México ," I. Sector agropecuario, silvícola y pesquero", $198.39 ," $54,495.64 "
01/01/2017,Estado de México ," I. Sector agropecuario, silvícola y pesquero", $514.89 ," $56,814.16 "
01/04/2017,Estado de México ," I. Sector agropecuario, silvícola y pesquero"," $1,220.03 "," $55,183.72 "
01/01/2007,Estado de México , II. Sector industrial," $17,563.95 "," $9,319.71 "
01/04/2007,Estado de México , II. Sector industrial," $15,267.58 "," $10,367.00 "
01/07/2007,Estado de México , II. Sector industrial," $23,051.71 "," $9,922.34 "
01/10/2007,Estado de México , II. Sector industrial," $21,860.05 "," $10,327.73 "
01/01/2008,Estado de México , II. Sector industrial," $22,143.81 "," $9,611.01 "
01/04/2008,Estado de México , II. Sector industrial," $20,354.76 "," $10,312.55 "
01/07/2008,Estado de México , II. Sector industrial," $20,547.37 "," $10,195.02 "
01/10/2008,Estado de México , II. Sector industrial," $24,584.71 "," $11,707.41 "
01/01/2009,Estado de México , II. Sector industrial," $23,623.97 "," $10,111.46 "
01/04/2009,Estado de México , II. Sector industrial," $26,267.47 "," $10,262.84 "
01/07/2009,Estado de México , II. Sector industrial," $25,896.51 "," $10,990.81 "
01/10/2009,Estado de México , II. Sector industrial," $25,685.00 "," $11,442.98 "
01/01/2010,Estado de México , II. Sector industrial," $26,446.94 "," $10,661.91 "
01/04/2010,Estado de México , II. Sector industrial," $27,884.93 "," $11,282.60 "
01/07/2010,Estado de México , II. Sector industrial," $30,227.71 "," $12,308.19 "
01/10/2010,Estado de México , II. Sector industrial," $33,783.57 "," $11,688.67 "
01/01/2011,Estado de México , II. Sector industrial," $32,758.73 "," $16,748.85 "
01/04/2011,Estado de México , II. Sector industrial," $32,091.88 "," $17,642.83 "
01/07/2011,Estado de México , II. Sector industrial," $34,624.84 "," $17,546.08 "
01/10/2011,Estado de México , II. Sector industrial," $32,876.50 "," $19,214.65 "
01/01/2012,Estado de México , II. Sector industrial," $31,131.09 "," $19,196.52 "
01/04/2012,Estado de México , II. Sector industrial," $33,157.87 "," $19,039.55 "
01/07/2012,Estado de México , II. Sector industrial," $34,803.66 "," $19,905.72 "
01/10/2012,Estado de México , II. Sector industrial," $35,903.96 "," $19,280.31 "
01/01/2013,Estado de México , II. Sector industrial," $32,524.49 "," $19,537.68 "
01/04/2013,Estado de México , II. Sector industrial," $31,677.93 "," $20,436.30 "
01/07/2013,Estado de México , II. Sector industrial," $31,310.71 "," $20,446.70 "
01/10/2013,Estado de México , II. Sector industrial," $32,632.60 "," $20,052.70 "
01/01/2014,Estado de México , II. Sector industrial," $31,188.54 "," $19,544.16 "
01/04/2014,Estado de México , II. Sector industrial," $33,831.22 "," $20,545.99 "
01/07/2014,Estado de México , II. Sector industrial," $33,857.83 "," $21,723.52 "
01/10/2014,Estado de México , II. Sector industrial," $34,586.27 "," $19,903.88 "
01/01/2015,Estado de México , II. Sector industrial," $31,783.42 "," $23,929.36 "
01/04/2015,Estado de México , II. Sector industrial," $35,092.32 "," $23,122.39 "
01/07/2015,Estado de México , II. Sector industrial," $37,482.40 "," $24,544.89 "
01/10/2015,Estado de México , II. Sector industrial," $36,830.68 "," $24,992.89 "
01/01/2016,Estado de México , II. Sector industrial," $34,508.33 "," $22,434.95 "
01/04/2016,Estado de México , II. Sector industrial," $36,125.58 "," $24,586.13 "
01/07/2016,Estado de México , II. Sector industrial," $35,107.30 "," $23,789.89 "
01/10/2016,Estado de México , II. Sector industrial," $36,279.77 "," $22,583.08 "
01/01/2017,Estado de México , II. Sector industrial," $34,479.88 "," $17,415.88 "
01/04/2017,Estado de México , II. Sector industrial," $38,373.90 "," $16,110.06 "
01/07/2017,Estado de México , II. Sector industrial," $37,770.22 "," $15,897.85 "
01/10/2017,Estado de México , II. Sector industrial," $39,902.54 "," $16,274.41 "
01/01/2007,Estado de México , III. Sector servicios y otras actividades," $12,160.36 ", $306.46 
01/04/2007,Estado de México , III. Sector servicios y otras actividades," $11,393.97 ", $297.85 
01/07/2007,Estado de México , III. Sector servicios y otras actividades," $17,560.54 ", $262.48 
01/10/2007,Estado de México , III. Sector servicios y otras actividades," $20,752.06 ", $211.05 
01/01/2008,Estado de México , III. Sector servicios y otras actividades," $18,692.97 ", $91.72 
01/04/2008,Estado de México , III. Sector servicios y otras actividades," $21,678.01 ", $188.74 
01/07/2008,Estado de México , III. Sector servicios y otras actividades," $23,369.73 ", $227.44 
01/10/2008,Estado de México , III. Sector servicios y otras actividades," $24,533.30 ", $117.79 
01/01/2009,Estado de México , III. Sector servicios y otras actividades," $24,594.23 ", $61.86 
01/04/2009,Estado de México , III. Sector servicios y otras actividades," $23,142.97 ", $174.12 
01/07/2009,Estado de México , III. Sector servicios y otras actividades," $23,043.27 ", $140.96 
01/10/2009,Estado de México , III. Sector servicios y otras actividades," $23,672.21 ", $143.13 
01/01/2010,Estado de México , III. Sector servicios y otras actividades," $22,561.47 ", $151.96 
01/04/2010,Estado de México , III. Sector servicios y otras actividades," $22,941.40 ", $181.40 
01/07/2010,Estado de México , III. Sector servicios y otras actividades," $23,763.02 ", $154.12 
01/10/2010,Estado de México , III. Sector servicios y otras actividades," $25,791.21 ", $169.00 
01/01/2011,Estado de México , III. Sector servicios y otras actividades," $24,603.65 ", $139.38 
01/04/2011,Estado de México , III. Sector servicios y otras actividades," $25,655.84 ", $303.11 
01/07/2011,Estado de México , III. Sector servicios y otras actividades," $26,371.17 ", $250.17 
01/10/2011,Estado de México , III. Sector servicios y otras actividades," $29,049.36 ", $347.77 
01/01/2012,Estado de México , III. Sector servicios y otras actividades," $28,125.99 ", $766.28 
01/04/2012,Estado de México , III. Sector servicios y otras actividades," $25,414.45 ", $440.51 
01/07/2012,Estado de México , III. Sector servicios y otras actividades," $27,478.84 ", $439.26 
01/10/2012,Estado de México , III. Sector servicios y otras actividades," $27,179.41 ", $203.78 
01/01/2013,Estado de México , III. Sector servicios y otras actividades," $27,492.89 ", $318.26 
01/04/2013,Estado de México , III. Sector servicios y otras actividades," $27,773.32 ", $216.00 
01/07/2013,Estado de México , III. Sector servicios y otras actividades," $27,635.08 ", $431.24 
01/10/2013,Estado de México , III. Sector servicios y otras actividades," $33,092.00 ", $310.26 
01/01/2014,Estado de México , III. Sector servicios y otras actividades," $31,376.47 ", $112.33 
01/04/2014,Estado de México , III. Sector servicios y otras actividades," $32,274.65 ", $173.53 
01/07/2014,Estado de México , III. Sector servicios y otras actividades," $34,584.68 ", $197.14 
01/10/2014,Estado de México , III. Sector servicios y otras actividades," $32,282.74 ", $160.47 
